fecha;estacion;comuna;MP2.5;MP10;temperatura;humedad;presion;viento;radiacion;inversion_termica;dia_semana;es_finde;es_festivo
18-09-2022 04:00;La Florida;La Florida;20,7;36,7;2,2;72,2;1008,5;1,4;0,0;0;6;1;1
18-09-2022 05:00;La Florida;La Florida;3,9;13,7;4,3;93,6;1013,2;3,4;56,0;0;6;1;1
18-09-2022 06:00;La Florida;La Florida;10,7;29,6;5,9;68,6;1011,9;3,1;0,0;0;6;1;1
18-09-2022 07:00;La Florida;La Florida;16,5;38,9;1,3;68,7;1013,1;2,7;0,0;0;6;1;1
18-09-2022 08:00;La Florida;La Florida;31,2;67,9;9,6;60,6;1012,1;2,4;255,0;1;6;1;1
18-09-2022 09:00;La Florida;La Florida;8,2;28,2;11,4;60,3;1013,3;4,8;535,0;0;6;1;1
18-09-2022 10:00;La Florida;La Florida;19,8;43,6;12,6;68,5;1009,2;2,4;690,0;0;6;1;1
18-09-2022 11:00;La Florida;La Florida;12,0;25,8;14,5;63,7;1012,0;1,9;800,0;0;6;1;1
18-09-2022 12:00;La Florida;La Florida;2,0;15,8;12,2;;1006,6;4,2;952,0;0;6;1;1
18-09-2022 13:00;La Florida;La Florida;2,0;12,9;19,0;61,6;1011,3;2,7;982,0;0;6;1;1
18-09-2022 14:00;La Florida;La Florida;7,6;22,9;18,0;66,2;1006,9;3,7;944,0;0;6;1;1
18-09-2022 15:00;La Florida;La Florida;2,0;15,0;14,5;59,5;1007,0;3,6;776,0;0;6;1;1
18-09-2022 16:00;La Florida;La Florida;2,3;15,7;17,3;66,1;1010,4;4,0;661,0;0;6;1;1
18-09-2022 17:00;La Florida;La Florida;2,0;17,0;20,3;52,1;1015,7;4,5;;0;6;1;1
18-09-2022 18:00;La Florida;La Florida;13,0;30,2;15,9;71,7;1010,3;2,5;204,0;0;6;1;1
18-09-2022 19:00;La Florida;La Florida;10,9;27,5;14,2;66,5;1010,9;2,8;0,0;0;6;1;1
18-09-2022 20:00;La Florida;La Florida;19,3;36,8;15,0;74,6;1012,7;2,5;0,0;0;6;1;1
18-09-2022 21:00;La Florida;La Florida;29,2;62,4;11,3;73,6;1009,5;2,2;18,0;0;6;1;1
18-09-2022 22:00;La Florida;La Florida;23,0;51,9;7,5;57,9;1010,0;2,6;0,0;0;6;1;1
18-09-2022 23:00;La Florida;La Florida;18,1;41,8;6,8;75,2;1014,2;4,0;0,0;0;6;1;1
19-09-2022 00:00;La Florida;La Florida;20,4;45,0;3,3;64,7;1007,2;1,7;0,0;0;0;0;1
19-09-2022 01:00;La Florida;La Florida;28,7;56,6;5,0;73,2;1010,7;2,2;22,0;1;0;0;1
19-09-2022 02:00;La Florida;La Florida;13,9;29,3;4,6;67,0;1011,0;1,6;15,0;0;0;0;1
19-09-2022 03:00;La Florida;La Florida;25,8;45,6;4,9;63,5;1013,9;1,4;1,0;1;0;0;1
19-09-2022 04:00;La Florida;La Florida;25,7;55,1;0,6;75,4;1010,6;2,0;0,0;1;0;0;1
19-09-2022 05:00;La Florida;La Florida;32,0;59,0;3,7;80,9;1013,1;2,2;0,0;1;0;0;1
19-09-2022 06:00;La Florida;La Florida;29,3;51,0;5,3;66,4;;1,4;0,0;0;0;0;1
19-09-2022 07:00;La Florida;La Florida;11,5;30,0;6,2;64,1;1013,1;4,1;42,0;0;0;0;1
19-09-2022 08:00;La Florida;La Florida;34,0;69,6;13,3;68,7;1011,1;2,0;227,0;0;0;0;1
19-09-2022 09:00;La Florida;La Florida;23,0;43,5;8,0;70,3;1010,6;2,0;497,0;0;0;0;1
19-09-2022 10:00;La Florida;La Florida;24,9;48,1;10,7;47,4;1013,8;1,9;660,0;0;0;0;1
19-09-2022 11:00;La Florida;La Florida;2,0;19,5;16,4;58,8;1006,5;5,8;849,0;0;0;0;1
19-09-2022 12:00;La Florida;La Florida;9,5;26,3;14,3;60,7;1009,7;3,4;;0;0;0;1
19-09-2022 13:00;La Florida;La Florida;13,9;36,4;16,7;;1009,5;2,9;992,0;0;0;0;1
19-09-2022 14:00;La Florida;La Florida;2,0;16,8;15,0;53,6;1014,5;4,6;949,0;0;0;0;1
19-09-2022 15:00;La Florida;La Florida;2,0;15,7;12,8;74,0;1013,3;5,0;815,0;0;0;0;1
19-09-2022 16:00;La Florida;La Florida;2,0;17,2;17,6;53,1;1013,8;4,6;679,0;0;0;0;1
19-09-2022 17:00;La Florida;La Florida;20,6;48,4;20,1;50,1;1009,7;2,6;476,0;0;0;0;1
19-09-2022 18:00;La Florida;La Florida;8,6;28,4;10,0;63,2;1008,3;5,0;236,0;1;0;0;1
19-09-2022 19:00;La Florida;La Florida;22,4;47,9;17,6;64,8;1011,2;2,5;0,0;0;0;0;1
19-09-2022 20:00;La Florida;La Florida;25,7;57,3;12,8;54,8;1007,9;2,4;0,0;0;0;0;1
19-09-2022 21:00;La Florida;La Florida;24,0;52,0;10,3;57,9;1013,5;3,3;49,0;0;0;0;1
19-09-2022 22:00;La Florida;La Florida;28,1;56,9;8,7;66,2;1015,0;3,0;0,0;0;0;0;1
19-09-2022 23:00;La Florida;La Florida;20,1;40,2;8,9;62,0;1008,4;3,1;0,0;0;0;0;1
20-09-2022 00:00;La Florida;La Florida;30,8;59,3;6,5;82,0;1008,6;3,2;0,0;1;1;0;0
20-09-2022 01:00;La Florida;La Florida;16,5;36,1;6,8;88,2;1015,1;2,5;40,0;0;1;0;0
20-09-2022 02:00;La Florida;La Florida;14,3;34,4;1,5;70,8;1006,0;2,4;11,0;0;1;0;0
20-09-2022 03:00;La Florida;La Florida;18,9;40,5;5,6;71,0;1012,3;2,7;10,0;0;1;0;0
20-09-2022 04:00;La Florida;La Florida;40,5;69,0;3,7;77,4;1012,8;1,3;3,0;1;1;0;0
20-09-2022 05:00;La Florida;La Florida;55,7;102,5;7,0;78,6;1009,7;0,9;30,0;1;1;0;0
20-09-2022 06:00;La Florida;La Florida;52,3;97,4;6,8;61,4;1011,0;1,0;19,0;1;1;0;0
20-09-2022 07:00;La Florida;La Florida;42,8;84,8;10,9;69,3;1014,2;1,3;41,0;0;1;0;0
20-09-2022 08:00;La Florida;La Florida;21,1;47,8;10,3;63,4;1009,7;3,6;247,0;0;1;0;0
20-09-2022 09:00;La Florida;La Florida;43,4;89,6;11,3;60,5;1011,1;2,9;529,0;1;1;0;0
20-09-2022 10:00;La Florida;La Florida;19,6;41,0;12,9;64,0;1010,9;3,4;678,0;0;1;0;0
20-09-2022 11:00;La Florida;La Florida;11,1;30,1;17,5;59,6;1005,3;3,2;790,0;0;1;0;0
20-09-2022 12:00;La Florida;La Florida;14,8;36,2;15,7;49,7;1005,9;3,3;966,0;0;1;0;0
20-09-2022 13:00;La Florida;La Florida;19,6;43,1;13,5;54,1;1008,7;3,1;944,0;0;1;0;0
20-09-2022 14:00;La Florida;La Florida;21,8;;19,6;63,5;1012,7;3,0;934,0;0;1;0;0
20-09-2022 15:00;La Florida;La Florida;12,3;30,6;19,7;54,5;1010,5;2,6;;0;1;0;0
20-09-2022 16:00;La Florida;La Florida;2,0;23,2;16,4;58,5;1009,4;7,8;691,0;0;1;0;0
20-09-2022 17:00;La Florida;La Florida;5,8;21,6;15,0;52,1;1017,4;3,2;500,0;0;1;0;0
20-09-2022 18:00;La Florida;La Florida;11,3;31,7;15,9;63,8;1017,5;4,4;235,0;0;1;0;0
20-09-2022 19:00;La Florida;La Florida;9,1;23,6;13,9;74,1;1010,0;2,8;14,0;0;1;0;0
20-09-2022 20:00;La Florida;La Florida;14,4;35,7;12,3;78,0;1008,5;4,0;29,0;0;1;0;0
20-09-2022 21:00;La Florida;La Florida;24,0;61,9;9,7;48,0;1011,1;6,0;45,0;1;1;0;0
20-09-2022 22:00;La Florida;La Florida;45,2;75,5;6,8;81,9;1011,5;2,6;0,0;0;1;0;0
20-09-2022 23:00;La Florida;La Florida;47,5;94,5;7,3;71,8;1009,5;1,9;16,0;1;1;0;0
21-09-2022 00:00;La Florida;La Florida;24,4;52,1;7,8;60,1;1008,6;3,7;0,0;1;2;0;0
21-09-2022 01:00;La Florida;La Florida;54,4;99,7;6,3;;1010,3;1,6;12,0;1;2;0;0
21-09-2022 02:00;La Florida;La Florida;43,5;72,0;0,7;70,7;1015,1;1,5;36,0;1;2;0;0
21-09-2022 03:00;La Florida;La Florida;35,1;62,8;3,0;74,6;1004,9;1,5;0,0;0;2;0;0
21-09-2022 04:00;La Florida;La Florida;2,0;20,6;3,7;64,4;1007,0;7,0;0,0;0;2;0;0
21-09-2022 05:00;La Florida;La Florida;15,5;39,6;6,0;61,7;1007,4;3,7;0,0;0;2;0;0
21-09-2022 06:00;La Florida;La Florida;22,0;45,7;2,4;60,3;1010,5;3,6;4,0;0;2;0;0
21-09-2022 07:00;La Florida;La Florida;48,6;101,0;10,1;58,0;1007,8;2,5;0,0;1;2;0;0
21-09-2022 08:00;La Florida;La Florida;30,3;67,2;12,9;66,4;1008,7;3,6;235,0;1;2;0;0
21-09-2022 09:00;La Florida;La Florida;8,3;26,9;11,1;69,5;1008,8;4,5;525,0;0;2;0;0
21-09-2022 10:00;La Florida;La Florida;37,0;65,1;14,3;66,1;1007,3;3,0;742,0;0;2;0;0
21-09-2022 11:00;La Florida;La Florida;31,5;62,5;10,8;73,9;1012,4;4,2;893,0;1;2;0;0
21-09-2022 12:00;La Florida;La Florida;2,0;16,5;18,6;;1015,5;5,3;980,0;0;2;0;0
21-09-2022 13:00;La Florida;La Florida;11,1;28,5;21,2;54,5;1012,1;2,8;993,0;0;2;0;0
21-09-2022 14:00;La Florida;La Florida;14,7;37,4;18,9;56,3;1010,2;3,7;956,0;0;2;0;0
21-09-2022 15:00;La Florida;La Florida;34,2;68,0;20,6;44,3;1020,0;3,5;830,0;1;2;0;0
21-09-2022 16:00;La Florida;La Florida;8,1;26,9;16,4;60,1;1011,9;4,1;675,0;0;2;0;0
21-09-2022 17:00;La Florida;La Florida;11,3;30,9;16,4;53,3;1013,4;2,9;501,0;0;2;0;0
21-09-2022 18:00;La Florida;La Florida;19,1;41,7;18,7;76,1;1011,0;4,1;262,0;0;2;0;0
21-09-2022 19:00;La Florida;La Florida;11,9;31,8;12,8;75,4;1009,9;5,4;51,0;1;2;0;0
21-09-2022 20:00;La Florida;La Florida;10,7;28,1;14,4;67,6;1010,1;3,9;0,0;0;2;0;0
21-09-2022 21:00;La Florida;La Florida;43,9;88,1;10,5;56,5;1014,2;2,1;36,0;0;2;0;0
21-09-2022 22:00;La Florida;La Florida;51,5;103,4;12,0;66,5;1015,4;2,6;24,0;1;2;0;0
21-09-2022 23:00;La Florida;La Florida;24,3;56,6;8,3;71,4;1011,4;4,3;0,0;0;2;0;0
22-09-2022 00:00;La Florida;La Florida;41,4;79,9;6,1;73,9;1015,6;2,1;0,0;1;3;0;0
22-09-2022 01:00;La Florida;La Florida;17,0;35,7;1,5;57,3;1014,3;2,5;8,0;0;3;0;0
22-09-2022 02:00;La Florida;La Florida;25,1;50,8;-0,2;74,9;1014,4;2,6;0,0;1;3;0;0
22-09-2022 03:00;La Florida;La Florida;27,3;47,3;6,8;83,9;1012,5;1,6;0,0;0;3;0;0
22-09-2022 04:00;La Florida;La Florida;;49,9;5,7;53,8;1015,4;2,0;0,0;0;3;0;0
22-09-2022 05:00;La Florida;La Florida;47,7;81,9;-0,9;74,2;1014,0;0,7;41,0;0;3;0;0
22-09-2022 06:00;La Florida;La Florida;47,2;84,1;3,5;56,3;1007,2;1,0;;0;3;0;0
22-09-2022 07:00;La Florida;La Florida;43,4;88,2;8,7;68,0;1014,1;2,4;0,0;1;3;0;0
22-09-2022 08:00;La Florida;La Florida;46,8;88,9;8,3;55,2;1007,3;1,3;324,0;0;3;0;0
22-09-2022 09:00;La Florida;La Florida;25,8;56,9;8,0;63,6;1013,0;3,3;515,0;0;3;0;0
22-09-2022 10:00;La Florida;La Florida;27,4;57,6;14,4;55,4;1014,2;2,5;709,0;0;3;0;0
22-09-2022 11:00;La Florida;La Florida;33,4;61,0;14,5;67,0;1010,0;3,2;830,0;0;3;0;0
22-09-2022 12:00;La Florida;La Florida;8,3;27,1;15,2;53,6;1008,2;4,6;926,0;0;3;0;0
22-09-2022 13:00;La Florida;La Florida;2,0;18,2;13,0;72,8;1014,9;6,2;970,0;0;3;0;0
22-09-2022 14:00;La Florida;La Florida;28,6;54,0;20,0;66,3;1009,9;3,1;933,0;1;3;0;0
22-09-2022 15:00;La Florida;La Florida;14,6;32,7;18,4;55,7;1007,8;2,8;810,0;0;3;0;0
22-09-2022 16:00;La Florida;La Florida;2,0;17,6;19,2;53,0;1007,4;4,8;669,0;0;3;0;0
22-09-2022 17:00;La Florida;La Florida;6,6;18,8;17,8;67,0;1014,4;2,6;512,0;0;3;0;0
22-09-2022 18:00;La Florida;La Florida;20,6;49,2;14,3;64,2;1013,4;3,7;229,0;1;3;0;0
22-09-2022 19:00;La Florida;La Florida;20,9;46,0;14,1;55,1;1015,7;3,1;0,0;0;3;0;0
22-09-2022 20:00;La Florida;La Florida;39,7;75,3;13,9;53,1;1013,0;3,2;2,0;0;3;0;0
22-09-2022 21:00;La Florida;La Florida;38,5;72,6;8,6;49,5;1011,0;4,7;0,0;1;3;0;0
22-09-2022 22:00;La Florida;La Florida;30,9;58,5;10,3;63,0;1012,1;3,1;24,0;0;3;0;0
22-09-2022 23:00;La Florida;La Florida;45,0;87,0;7,7;59,8;1015,2;2,8;14,0;0;3;0;0
23-09-2022 00:00;La Florida;La Florida;17,6;40,3;7,7;77,5;1011,1;3,3;0,0;0;4;0;0
23-09-2022 01:00;La Florida;La Florida;19,0;39,3;1,6;63,9;1009,6;3,0;;0;4;0;0
23-09-2022 02:00;La Florida;La Florida;15,2;35,1;6,0;62,2;1011,2;3,7;43,0;1;4;0;0
23-09-2022 03:00;La Florida;La Florida;13,2;28,4;2,8;76,0;1012,5;3,1;0,0;0;4;0;0
23-09-2022 04:00;La Florida;La Florida;22,9;55,1;6,0;57,6;1012,9;5,4;70,0;1;4;0;0
23-09-2022 05:00;La Florida;La Florida;32,2;66,1;7,1;47,6;1010,9;2,0;0,0;0;4;0;0
23-09-2022 06:00;La Florida;La Florida;48,7;81,5;8,0;87,1;1017,0;2,0;0,0;1;4;0;0
23-09-2022 07:00;La Florida;La Florida;53,9;85,6;8,4;77,1;1010,6;1,2;0,0;1;4;0;0
23-09-2022 08:00;La Florida;La Florida;26,8;59,9;6,9;68,1;1013,5;2,9;249,0;0;4;0;0
23-09-2022 09:00;La Florida;La Florida;26,9;53,5;10,9;74,6;1011,1;3,4;489,0;0;4;0;0
23-09-2022 10:00;La Florida;La Florida;28,4;58,1;11,4;;1011,8;2,7;715,0;0;4;0;0
23-09-2022 11:00;La Florida;La Florida;2,0;22,0;10,8;62,1;1007,8;7,5;872,0;0;4;0;0
23-09-2022 12:00;La Florida;La Florida;22,2;45,2;14,0;55,5;1006,9;2,9;954,0;0;4;0;0
23-09-2022 13:00;La Florida;La Florida;17,9;36,8;16,1;64,9;1008,4;2,3;1025,0;0;4;0;0
23-09-2022 14:00;La Florida;La Florida;2,1;15,8;18,9;53,4;1006,6;3,8;929,0;0;4;0;0
23-09-2022 15:00;La Florida;La Florida;2,0;19,5;17,1;66,4;;6,2;872,0;0;4;0;0
23-09-2022 16:00;La Florida;La Florida;30,6;66,8;15,0;65,8;1010,7;3,6;704,0;1;4;0;0
23-09-2022 17:00;La Florida;La Florida;16,9;44,7;15,5;56,8;1007,2;5,5;480,0;1;4;0;0
23-09-2022 18:00;La Florida;La Florida;19,4;39,9;13,4;55,6;1009,0;2,8;223,0;0;4;0;0
23-09-2022 19:00;La Florida;La Florida;18,4;41,5;14,6;64,9;1005,8;2,9;0,0;0;4;0;0
23-09-2022 20:00;La Florida;La Florida;23,8;46,8;15,0;55,8;1010,4;2,5;14,0;0;4;0;0
23-09-2022 21:00;La Florida;La Florida;42,2;89,2;10,6;53,9;1012,7;3,4;7,0;0;4;0;0
23-09-2022 22:00;La Florida;La Florida;35,8;65,5;8,8;92,0;1006,4;2,7;0,0;0;4;0;0
23-09-2022 23:00;La Florida;La Florida;38,5;75,7;6,6;71,3;1010,7;2,9;0,0;0;4;0;0
24-09-2022 00:00;La Florida;La Florida;12,3;29,1;4,2;87,9;1018,6;4,1;11,0;1;5;1;0
24-09-2022 01:00;La Florida;La Florida;28,0;55,7;5,5;82,3;1009,1;3,0;24,0;1;5;1;0
24-09-2022 02:00;La Florida;La Florida;39,2;64,3;2,2;70,6;1015,9;1,1;40,0;1;5;1;0
24-09-2022 03:00;La Florida;La Florida;12,5;28,3;4,2;64,3;1010,9;2,7;0,0;0;5;1;0
24-09-2022 04:00;La Florida;La Florida;23,7;47,4;1,8;74,6;1008,3;1,4;46,0;0;5;1;0
24-09-2022 05:00;La Florida;La Florida;33,8;62,4;4,2;67,7;1009,7;1,2;0,0;0;5;1;0
24-09-2022 06:00;La Florida;La Florida;25,0;;7,9;54,7;1010,6;2,4;0,0;0;5;1;0
24-09-2022 07:00;La Florida;La Florida;31,6;61,9;7,4;67,4;1011,1;1,5;0,0;0;5;1;0
24-09-2022 08:00;La Florida;La Florida;12,0;32,1;9,6;64,0;1005,3;4,4;256,0;0;5;1;0
24-09-2022 09:00;La Florida;La Florida;38,4;78,3;12,0;74,6;1008,4;1,5;498,0;0;5;1;0
24-09-2022 10:00;La Florida;La Florida;11,1;34,0;16,0;71,5;1008,0;5,4;696,0;0;5;1;0
24-09-2022 11:00;La Florida;La Florida;12,6;30,2;16,9;68,5;1011,6;3,6;872,0;0;5;1;0
24-09-2022 12:00;La Florida;La Florida;9,0;27,1;15,2;63,9;1011,6;3,3;971,0;0;5;1;0
24-09-2022 13:00;La Florida;La Florida;10,5;31,5;22,0;50,8;1015,9;4,4;1027,0;1;5;1;0
24-09-2022 14:00;La Florida;La Florida;3,3;;18,8;49,0;1014,2;5,5;1010,0;0;5;1;0
24-09-2022 15:00;La Florida;La Florida;2,0;18,4;19,5;71,3;1008,1;6,1;861,0;0;5;1;0
24-09-2022 16:00;La Florida;La Florida;22,4;47,2;14,5;53,6;1013,2;3,1;672,0;0;5;1;0
24-09-2022 17:00;La Florida;La Florida;2,2;16,2;15,0;59,5;1013,9;4,2;502,0;0;5;1;0
24-09-2022 18:00;La Florida;La Florida;18,4;39,2;16,7;68,6;1014,3;2,8;271,0;0;5;1;0
24-09-2022 19:00;La Florida;La Florida;22,1;48,7;16,3;56,6;;2,4;0,0;0;5;1;0
24-09-2022 20:00;La Florida;La Florida;2,0;18,1;11,4;61,5;1012,5;5,3;0,0;0;5;1;0
24-09-2022 21:00;La Florida;La Florida;2,0;23,8;12,7;45,8;1011,0;7,6;3,0;0;5;1;0
24-09-2022 22:00;La Florida;La Florida;30,8;59,4;8,6;66,1;1009,6;2,6;19,0;0;5;1;0
24-09-2022 23:00;La Florida;La Florida;41,7;80,8;8,4;66,7;1013,7;1,7;0,0;0;5;1;0
25-09-2022 00:00;La Florida;La Florida;20,3;40,5;5,6;76,4;1016,0;2,9;2,0;1;6;1;0
25-09-2022 01:00;La Florida;La Florida;12,4;27,9;4,1;77,0;1018,7;2,5;0,0;0;6;1;0
25-09-2022 02:00;La Florida;La Florida;18,7;38,4;6,2;60,6;1014,1;1,8;1,0;0;6;1;0
25-09-2022 03:00;La Florida;La Florida;30,8;55,0;3,6;73,3;1011,6;0,8;37,0;1;6;1;0
25-09-2022 04:00;La Florida;La Florida;2,0;16,6;4,8;60,6;1008,5;4,6;13,0;0;6;1;0
25-09-2022 05:00;La Florida;La Florida;2,0;19,5;7,5;61,1;1010,7;6,0;6,0;0;6;1;0
25-09-2022 06:00;La Florida;La Florida;2,0;25,5;7,2;68,8;1012,9;9,6;8,0;0;6;1;0
25-09-2022 07:00;La Florida;La Florida;35,8;71,4;5,2;80,4;1008,0;1,5;1,0;0;6;1;0
25-09-2022 08:00;La Florida;La Florida;;70,6;8,7;63,4;1013,3;1,6;243,0;0;6;1;0
25-09-2022 09:00;La Florida;La Florida;15,8;36,6;11,0;71,3;1010,3;3,3;509,0;0;6;1;0
25-09-2022 10:00;La Florida;La Florida;27,7;61,2;12,4;61,8;1014,7;2,4;733,0;0;6;1;0
25-09-2022 11:00;La Florida;La Florida;11,5;28,4;16,4;56,7;1011,2;3,3;882,0;0;6;1;0
25-09-2022 12:00;La Florida;La Florida;11,3;32,1;14,6;58,0;1012,8;4,2;1007,0;0;6;1;0
25-09-2022 13:00;La Florida;La Florida;2,0;17,9;21,0;67,2;1011,5;5,5;1049,0;0;6;1;0
25-09-2022 14:00;La Florida;La Florida;7,2;25,3;17,2;70,3;1015,9;4,9;994,0;0;6;1;0
25-09-2022 15:00;La Florida;La Florida;2,0;16,2;18,7;66,8;1011,7;4,6;886,0;0;6;1;0
25-09-2022 16:00;La Florida;La Florida;2,0;14,5;15,8;70,7;1016,4;4,1;725,0;0;6;1;0
25-09-2022 17:00;La Florida;La Florida;2,8;19,6;17,5;62,0;1013,4;5,3;488,0;0;6;1;0
25-09-2022 18:00;La Florida;La Florida;2,0;17,6;14,0;59,1;1003,9;5,2;270,0;0;6;1;0
25-09-2022 19:00;La Florida;La Florida;22,1;44,6;13,9;59,3;1009,4;3,5;9,0;0;6;1;0
25-09-2022 20:00;La Florida;La Florida;26,9;57,9;11,2;66,2;1014,6;2,3;22,0;0;6;1;0
25-09-2022 21:00;La Florida;La Florida;20,7;47,3;11,5;65,2;1010,2;3,1;24,0;0;6;1;0
25-09-2022 22:00;La Florida;La Florida;55,2;92,5;7,6;81,1;1010,1;1,9;16,0;1;6;1;0
25-09-2022 23:00;La Florida;La Florida;36,1;70,9;6,4;73,3;1010,7;2,1;0,0;0;6;1;0
26-09-2022 00:00;La Florida;La Florida;34,9;60,0;6,6;74,4;1008,3;1,4;43,0;0;0;0;0
26-09-2022 01:00;La Florida;La Florida;25,1;50,6;6,6;71,9;1011,1;2,2;;0;0;0;0
26-09-2022 02:00;La Florida;La Florida;51,7;85,9;3,8;69,3;1012,3;0,9;14,0;1;0;0;0
26-09-2022 03:00;La Florida;La Florida;35,5;60,4;4,3;68,9;1008,6;1,0;6,0;0;0;0;0
26-09-2022 04:00;La Florida;La Florida;27,5;55,3;6,6;67,3;1013,6;1,5;0,0;0;0;0;0
26-09-2022 05:00;La Florida;La Florida;37,4;70,7;6,0;63,5;1005,8;1,1;0,0;0;0;0;0
26-09-2022 06:00;La Florida;La Florida;44,7;93,3;9,0;69,3;1012,8;3,6;0,0;1;0;0;0
26-09-2022 07:00;La Florida;La Florida;32,2;63,9;3,2;75,3;1013,0;3,6;0,0;0;0;0;0
26-09-2022 08:00;La Florida;La Florida;42,5;87,7;7,1;55,4;1008,8;2,8;247,0;1;0;0;0
26-09-2022 09:00;La Florida;La Florida;19,5;43,3;14,4;64,2;1015,0;4,2;485,0;0;0;0;0
26-09-2022 10:00;La Florida;La Florida;13,2;34,0;14,7;65,6;1013,5;3,2;738,0;0;0;0;0
26-09-2022 11:00;La Florida;La Florida;2,7;18,2;13,6;61,7;1007,7;4,7;910,0;0;0;0;0
26-09-2022 12:00;La Florida;La Florida;24,2;48,1;19,6;56,1;1007,2;3,5;1000,0;1;0;0;0
26-09-2022 13:00;La Florida;La Florida;9,7;28,8;18,0;44,1;1009,8;3,7;1026,0;0;0;0;0
26-09-2022 14:00;La Florida;La Florida;21,2;49,3;17,7;73,0;1013,1;3,3;1000,0;0;0;0;0
26-09-2022 15:00;La Florida;La Florida;2,0;14,8;19,7;;1012,0;4,1;842,0;0;0;0;0
26-09-2022 16:00;La Florida;La Florida;20,3;45,3;16,6;57,6;1011,1;3,5;729,0;0;0;0;0
26-09-2022 17:00;La Florida;La Florida;2,0;21,1;19,2;55,7;1009,1;6,5;522,0;0;0;0;0
26-09-2022 18:00;La Florida;La Florida;14,2;35,2;16,3;62,9;1014,8;4,1;272,0;0;0;0;0
26-09-2022 19:00;La Florida;La Florida;7,1;24,3;13,3;61,8;1015,7;4,3;0,0;0;0;0;0
26-09-2022 20:00;La Florida;La Florida;28,2;62,3;12,8;63,0;1014,9;3,4;0,0;0;0;0;0
26-09-2022 21:00;La Florida;La Florida;53,0;108,5;11,6;62,6;1014,9;2,4;0,0;0;0;0;0
26-09-2022 22:00;La Florida;La Florida;23,9;59,1;9,8;71,4;1009,0;5,5;15,0;0;0;0;0
26-09-2022 23:00;La Florida;La Florida;53,2;106,9;11,3;68,0;1013,3;2,2;0,0;1;0;0;0
27-09-2022 00:00;La Florida;La Florida;2,0;16,5;5,9;68,4;1011,5;5,1;0,0;0;1;0;0
27-09-2022 01:00;La Florida;La Florida;24,4;48,8;8,4;64,6;1011,0;1,8;0,0;0;1;0;0
27-09-2022 02:00;La Florida;La Florida;16,9;36,3;2,4;82,3;1009,7;1,8;0,0;0;1;0;0
27-09-2022 03:00;La Florida;La Florida;39,5;78,0;5,3;72,1;1009,5;1,2;0,0;1;1;0;0
27-09-2022 04:00;La Florida;La Florida;15,7;32,2;5,7;61,4;1010,9;2,3;12,0;0;1;0;0
27-09-2022 05:00;La Florida;La Florida;20,0;40,8;4,4;71,4;1013,0;2,6;0,0;0;1;0;0
27-09-2022 06:00;La Florida;La Florida;59,8;110,2;5,9;66,2;1014,6;1,3;61,0;1;1;0;0
27-09-2022 07:00;La Florida;La Florida;29,1;57,5;6,0;71,2;1008,7;3,0;15,0;0;1;0;0
27-09-2022 08:00;La Florida;La Florida;56,8;95,6;9,8;76,1;1008,5;1,8;267,0;1;1;0;0
27-09-2022 09:00;La Florida;La Florida;39,6;70,6;11,2;57,6;1011,0;2,6;527,0;0;1;0;0
27-09-2022 10:00;La Florida;La Florida;37,4;78,2;14,4;52,1;1012,8;2,5;729,0;0;1;0;0
27-09-2022 11:00;La Florida;La Florida;25,5;51,1;13,5;65,2;1013,0;2,7;858,0;0;1;0;0
27-09-2022 12:00;La Florida;La Florida;9,3;25,2;16,2;57,5;1015,2;2,9;969,0;0;1;0;0
27-09-2022 13:00;La Florida;La Florida;12,2;32,2;18,5;55,6;1012,4;3,2;968,0;0;1;0;0
27-09-2022 14:00;La Florida;La Florida;;19,6;13,5;65,4;1013,5;6,4;977,0;0;1;0;0
27-09-2022 15:00;La Florida;La Florida;9,5;26,4;17,2;76,3;1010,0;4,0;878,0;0;1;0;0
27-09-2022 16:00;La Florida;La Florida;15,7;34,1;16,8;71,0;1014,6;3,3;683,0;0;1;0;0
27-09-2022 17:00;La Florida;La Florida;4,8;21,5;18,4;70,1;1005,1;4,8;415,0;0;1;0;0
27-09-2022 18:00;La Florida;La Florida;2,0;17,2;17,0;59,7;1011,0;4,8;284,0;0;1;0;0
27-09-2022 19:00;La Florida;La Florida;16,9;44,1;18,9;66,0;1010,1;4,4;49,0;0;1;0;0
27-09-2022 20:00;La Florida;La Florida;7,2;28,8;11,0;62,9;1014,1;6,2;20,0;0;1;0;0
27-09-2022 21:00;La Florida;La Florida;50,8;87,9;12,8;60,8;1012,1;2,0;2,0;1;1;0;0
27-09-2022 22:00;La Florida;La Florida;47,6;78,5;10,5;66,2;1013,2;1,8;26,0;0;1;0;0
27-09-2022 23:00;La Florida;La Florida;54,3;106,6;7,3;59,7;1012,2;1,6;3,0;1;1;0;0
28-09-2022 00:00;La Florida;La Florida;12,3;26,3;8,9;61,8;1010,5;1,9;0,0;0;2;0;0
28-09-2022 01:00;La Florida;La Florida;11,4;28,9;5,6;88,8;1011,8;5,1;0,0;1;2;0;0
28-09-2022 02:00;La Florida;La Florida;2,0;18,8;3,2;87,2;1011,3;7,1;0,0;0;2;0;0
28-09-2022 03:00;La Florida;La Florida;10,6;26,8;5,7;77,3;1008,4;4,0;19,0;0;2;0;0
28-09-2022 04:00;La Florida;La Florida;45,3;82,3;6,0;69,8;1015,6;1,5;0,0;1;2;0;0
